time_seconds,time_minutes,output_run1_avg,output_run2_avg,output_run3_avg,final_avg
1519,25.316667,9.503695,9.654334,9.685611,9.614547
1520,25.333333,9.503695,9.654334,9.685611,9.614547
1521,25.350000,9.503695,9.654334,9.685611,9.614547
1522,25.366667,9.503695,9.654334,9.685611,9.614547
1523,25.383333,9.503695,9.654334,9.685611,9.614547
1524,25.400000,9.503695,9.654334,9.685611,9.614547
1525,25.416667,9.503695,9.654334,9.685611,9.614547
1526,25.433333,9.503695,9.654334,9.685611,9.614547
1527,25.450000,9.503695,9.654334,9.685611,9.614547
1528,25.466667,9.503695,9.654334,9.685611,9.614547
1529,25.483333,9.503695,9.654334,9.685611,9.614547
1530,25.500000,9.503695,9.654334,9.685611,9.614547
1531,25.516667,9.503695,9.654334,9.685611,9.614547
1532,25.533333,9.503695,9.654334,9.685611,9.614547
1533,25.550000,9.503695,9.654334,9.685611,9.614547
1534,25.566667,9.503695,9.654334,9.685611,9.614547
1535,25.583333,9.503695,9.654334,9.685611,9.614547
1536,25.600000,9.503695,9.654334,9.685611,9.614547
1537,25.616667,9.503695,9.654334,9.685611,9.614547
1538,25.633333,9.503695,9.654334,9.685611,9.614547
1539,25.650000,9.503695,9.654334,9.685611,9.614547
1540,25.666667,9.503695,9.654334,9.685611,9.614547
1541,25.683333,9.503695,9.654334,9.685611,9.614547
1542,25.700000,9.503695,9.654334,9.685611,9.614547
1543,25.716667,9.503695,9.654334,9.685611,9.614547
1544,25.733333,9.503695,9.654334,9.685611,9.614547
1545,25.750000,9.503695,9.654334,9.685611,9.614547
1546,25.766667,9.503695,9.654334,9.685611,9.614547
1547,25.783333,9.503695,9.654334,9.685611,9.614547
1548,25.800000,9.503695,9.654334,9.685611,9.614547
1549,25.816667,9.503695,9.654334,9.685611,9.614547
1550,25.833333,9.503695,9.654334,9.685611,9.614547
1551,25.850000,9.503695,9.654334,9.685611,9.614547
1552,25.866667,9.503695,9.654334,9.685611,9.614547
1553,25.883333,9.503695,9.654334,9.685611,9.614547
1554,25.900000,9.503695,9.654334,9.685611,9.614547
1555,25.916667,9.503695,9.654334,9.685611,9.614547
1556,25.933333,9.503695,9.654334,9.685611,9.614547
1557,25.950000,9.503695,9.654334,9.685611,9.614547
1558,25.966667,9.503695,9.654334,9.685611,9.614547
1559,25.983333,9.503695,9.654334,9.685611,9.614547
1560,26.000000,9.503695,9.654334,9.685611,9.614547
1561,26.016667,9.503695,9.654334,9.685611,9.614547
1562,26.033333,9.503695,9.654334,9.685611,9.614547
1563,26.050000,9.503695,9.654334,9.685611,9.614547
1564,26.066667,9.503695,9.654334,9.685611,9.614547
1565,26.083333,9.503695,9.654334,9.685611,9.614547
1566,26.100000,9.503695,9.654334,9.685611,9.614547
1567,26.116667,9.503695,9.654334,9.685611,9.614547
1568,26.133333,9.503695,9.654334,9.685611,9.614547
1569,26.150000,9.503695,9.664291,9.685611,9.617866
1570,26.166667,9.526124,9.664291,9.685611,9.625342
1571,26.183333,9.526124,9.664291,9.685611,9.625342
1572,26.200000,9.526124,9.664291,9.685611,9.625342
1573,26.216667,9.526124,9.664291,9.685611,9.625342
1574,26.233333,9.526124,9.664291,9.685611,9.625342
1575,26.250000,9.526124,9.664291,9.685611,9.625342
1576,26.266667,9.526124,9.664291,9.685611,9.625342
1577,26.283333,9.526124,9.664291,9.685611,9.625342
1578,26.300000,9.526124,9.664291,9.685611,9.625342
1579,26.316667,9.526124,9.664291,9.685611,9.625342
1580,26.333333,9.529575,9.664291,9.685611,9.626492
1581,26.350000,9.529575,9.664291,9.685611,9.626492
1582,26.366667,9.529575,9.664291,9.685611,9.626492
1583,26.383333,9.529575,9.664291,9.685611,9.626492
1584,26.400000,9.529575,9.664291,9.685611,9.626492
1585,26.416667,9.529575,9.664291,9.685611,9.626492
1586,26.433333,9.529575,9.664291,9.685611,9.626492
1587,26.450000,9.529575,9.664291,9.685611,9.626492
1588,26.466667,9.529575,9.664291,9.685611,9.626492
1589,26.483333,9.529575,9.664291,9.685611,9.626492
1590,26.500000,9.529575,9.664291,9.685611,9.626492
1591,26.516667,9.529575,9.664291,9.685611,9.626492
1592,26.533333,9.529575,9.664291,9.685611,9.626492
1593,26.550000,9.529575,9.664291,9.685611,9.626492
1594,26.566667,9.529575,9.664291,9.685611,9.626492
1595,26.583333,9.529575,9.664291,9.685611,9.626492
1596,26.600000,9.529575,9.664291,9.685611,9.626492
1597,26.616667,9.529575,9.664291,9.685611,9.626492
1598,26.633333,9.529575,9.664291,9.685611,9.626492
1599,26.650000,9.529575,9.664291,9.685611,9.626492
1600,26.666667,9.529575,9.664291,9.685611,9.626492
1601,26.683333,9.529575,9.664291,9.685611,9.626492
1602,26.700000,9.529575,9.664291,9.685611,9.626492
1603,26.716667,9.529575,9.664291,9.685611,9.626492
1604,26.733333,9.529575,9.664291,9.685611,9.626492
1605,26.750000,9.529575,9.664291,9.685611,9.626492
1606,26.766667,9.529575,9.664291,9.685611,9.626492
1607,26.783333,9.529575,9.664291,9.685611,9.626492
1608,26.800000,9.529575,9.664291,9.685611,9.626492
1609,26.816667,9.529575,9.664291,9.685611,9.626492
1610,26.833333,9.529575,9.664291,9.685611,9.626492
1611,26.850000,9.529575,9.664291,9.685611,9.626492
1612,26.866667,9.529575,9.664291,9.685611,9.626492
1613,26.883333,9.529575,9.664291,9.685611,9.626492
1614,26.900000,9.529575,9.664291,9.685611,9.626492
1615,26.916667,9.529575,9.664291,9.685611,9.626492
1616,26.933333,9.529575,9.664291,9.685611,9.626492
1617,26.950000,9.529575,9.664291,9.685611,9.626492
1618,26.966667,9.529575,9.664291,9.685611,9.626492
1619,26.983333,9.529575,9.664291,9.685611,9.626492
1620,27.000000,9.529575,9.664291,9.685611,9.626492
1621,27.016667,9.529575,9.664291,9.685611,9.626492
1622,27.033333,9.543860,9.664291,9.685611,9.631254
1623,27.050000,9.543860,9.664291,9.685611,9.631254
1624,27.066667,9.543860,9.664291,9.685611,9.631254
1625,27.083333,9.543860,9.664291,9.685611,9.631254
1626,27.100000,9.543860,9.664291,9.685611,9.631254
1627,27.116667,9.543860,9.664291,9.685611,9.631254
1628,27.133333,9.543860,9.664291,9.686000,9.631384
1629,27.150000,9.543860,9.664291,9.686000,9.631384
1630,27.166667,9.543860,9.664291,9.686000,9.631384
1631,27.183333,9.543860,9.664291,9.686000,9.631384
1632,27.200000,9.543860,9.664291,9.686000,9.631384
1633,27.216667,9.543860,9.664291,9.686000,9.631384
1634,27.233333,9.543860,9.664291,9.686000,9.631384
1635,27.250000,9.543860,9.665454,9.686000,9.631771
1636,27.266667,9.543860,9.665454,9.686000,9.631771
1637,27.283333,9.543860,9.665454,9.686000,9.631771
1638,27.300000,9.543860,9.665454,9.686000,9.631771
1639,27.316667,9.543860,9.665454,9.686000,9.631771
1640,27.333333,9.543860,9.665454,9.686000,9.631771
1641,27.350000,9.543860,9.665454,9.686000,9.631771
1642,27.366667,9.543860,9.665454,9.686000,9.631771
1643,27.383333,9.543860,9.665454,9.686000,9.631771
1644,27.400000,9.543860,9.665454,9.686000,9.631771
1645,27.416667,9.543860,9.665454,9.686000,9.631771
1646,27.433333,9.543860,9.665454,9.686000,9.631771
1647,27.450000,9.543860,9.665454,9.686000,9.631771
1648,27.466667,9.543860,9.665454,9.686000,9.631771
1649,27.483333,9.543860,9.665454,9.686000,9.631771
1650,27.500000,9.543860,9.665454,9.686000,9.631771
1651,27.516667,9.543860,9.665454,9.686000,9.631771
1652,27.533333,9.543860,9.665454,9.686000,9.631771
1653,27.550000,9.543860,9.665454,9.686000,9.631771
1654,27.566667,9.543860,9.665454,9.686000,9.631771
1655,27.583333,9.543860,9.665454,9.686000,9.631771
1656,27.600000,9.543860,9.665454,9.686000,9.631771
1657,27.616667,9.543860,9.665454,9.686000,9.631771
1658,27.633333,9.543860,9.665454,9.686000,9.631771
1659,27.650000,9.543860,9.665454,9.686000,9.631771
1660,27.666667,9.543860,9.665454,9.686000,9.631771
1661,27.683333,9.543860,9.665454,9.686000,9.631771
1662,27.700000,9.543860,9.665454,9.686000,9.631771
1663,27.716667,9.543860,9.665454,9.686000,9.631771
1664,27.733333,9.543860,9.665454,9.686000,9.631771
1665,27.750000,9.543860,9.681969,9.686000,9.637276
1666,27.766667,9.543860,9.685622,9.686000,9.638494
1667,27.783333,9.543860,9.688181,9.686000,9.639347
1668,27.800000,9.543860,9.688181,9.686000,9.639347
1669,27.816667,9.543860,9.688181,9.686000,9.639347
1670,27.833333,9.543860,9.688203,9.686000,9.639354
1671,27.850000,9.543860,9.688247,9.686000,9.639369
1672,27.866667,9.543860,9.688312,9.686000,9.639391
1673,27.883333,9.543860,9.688312,9.686000,9.639391
1674,27.900000,9.543860,9.688312,9.686000,9.639391
1675,27.916667,9.543860,9.688312,9.686000,9.639391
1676,27.933333,9.543860,9.688312,9.686000,9.639391
1677,27.950000,9.543860,9.695990,9.686000,9.641950
1678,27.966667,9.543860,9.695990,9.686000,9.641950
1679,27.983333,9.543860,9.695990,9.686000,9.641950
1680,28.000000,9.543860,9.695990,9.686000,9.641950
1681,28.016667,9.543860,9.695990,9.686000,9.641950
1682,28.033333,9.543860,9.695990,9.686000,9.641950
1683,28.050000,9.543860,9.695990,9.686000,9.641950
1684,28.066667,9.543860,9.695990,9.686000,9.641950
1685,28.083333,9.543860,9.695990,9.686000,9.641950
1686,28.100000,9.543860,9.695990,9.686000,9.641950
1687,28.116667,9.543860,9.695990,9.686000,9.641950
1688,28.133333,9.543860,9.695990,9.686000,9.641950
1689,28.150000,9.543860,9.695990,9.686000,9.641950
1690,28.166667,9.543860,9.695990,9.686000,9.641950
1691,28.183333,9.543860,9.695990,9.686000,9.641950
1692,28.200000,9.543860,9.695990,9.686000,9.641950
1693,28.216667,9.543860,9.695990,9.686000,9.641950
1694,28.233333,9.543860,9.695990,9.686000,9.641950
1695,28.250000,9.543860,9.695990,9.686000,9.641950
1696,28.266667,9.543860,9.695990,9.686000,9.641950
1697,28.283333,9.543860,9.695990,9.686000,9.641950
1698,28.300000,9.543860,9.695990,9.686000,9.641950
1699,28.316667,9.543860,9.695990,9.686000,9.641950
1700,28.333333,9.543860,9.695990,9.686000,9.641950
1701,28.350000,9.543860,9.695990,9.686000,9.641950
1702,28.366667,9.543860,9.695990,9.686000,9.641950
1703,28.383333,9.543860,9.695990,9.686000,9.641950
1704,28.400000,9.543860,9.699190,9.686000,9.643017
1705,28.416667,9.543860,9.699190,9.686000,9.643017
1706,28.433333,9.543860,9.699190,9.686000,9.643017
1707,28.450000,9.543860,9.699190,9.686000,9.643017
1708,28.466667,9.543860,9.699190,9.686000,9.643017
1709,28.483333,9.543860,9.699190,9.686000,9.643017
1710,28.500000,9.543860,9.699190,9.686000,9.643017
1711,28.516667,9.543860,9.699190,9.686000,9.643017
1712,28.533333,9.543860,9.699190,9.686000,9.643017
1713,28.550000,9.543860,9.699190,9.686000,9.643017
1714,28.566667,9.543860,9.699190,9.686000,9.643017
1715,28.583333,9.543860,9.699190,9.686000,9.643017
1716,28.600000,9.543860,9.699190,9.686000,9.643017
1717,28.616667,9.543860,9.699190,9.686000,9.643017
1718,28.633333,9.543860,9.699190,9.686000,9.643017
1719,28.650000,9.543860,9.699190,9.686000,9.643017
1720,28.666667,9.543860,9.699190,9.686000,9.643017
1721,28.683333,9.543860,9.699190,9.686000,9.643017
1722,28.700000,9.543860,9.699190,9.686000,9.643017
1723,28.716667,9.543860,9.699190,9.686000,9.643017
1724,28.733333,9.543860,9.699190,9.686000,9.643017
1725,28.750000,9.543860,9.699190,9.686000,9.643017
1726,28.766667,9.543860,9.699190,9.686000,9.643017
1727,28.783333,9.543860,9.699190,9.686000,9.643017
1728,28.800000,9.543860,9.699190,9.686000,9.643017
1729,28.816667,9.543860,9.699190,9.686000,9.643017
1730,28.833333,9.543860,9.699190,9.686000,9.643017
1731,28.850000,9.543860,9.699190,9.686000,9.643017
1732,28.866667,9.543860,9.699190,9.686000,9.643017
1733,28.883333,9.543860,9.699190,9.686000,9.643017
1734,28.900000,9.543860,9.699190,9.686000,9.643017
1735,28.916667,9.543860,9.699190,9.686000,9.643017
1736,28.933333,9.543860,9.699190,9.686000,9.643017
1737,28.950000,9.543860,9.699759,9.686000,9.643206
1738,28.966667,9.543860,9.700306,9.686000,9.643389
1739,28.983333,9.543860,9.700306,9.686000,9.643389
1740,29.000000,9.543860,9.700306,9.686000,9.643389
1741,29.016667,9.543860,9.700306,9.686000,9.643389
1742,29.033333,9.543860,9.700306,9.686000,9.643389
1743,29.050000,9.543860,9.700306,9.686000,9.643389
1744,29.066667,9.543860,9.700306,9.686000,9.643389
1745,29.083333,9.543860,9.700306,9.686000,9.643389
1746,29.100000,9.543860,9.700306,9.686000,9.643389
1747,29.116667,9.543860,9.700306,9.686000,9.643389
1748,29.133333,9.543860,9.700306,9.686000,9.643389
1749,29.150000,9.543860,9.700306,9.686000,9.643389
1750,29.166667,9.543860,9.700306,9.686000,9.643389
1751,29.183333,9.543860,9.700306,9.686000,9.643389
1752,29.200000,9.543860,9.700328,9.686000,9.643396
1753,29.216667,9.543860,9.700328,9.686000,9.643396
1754,29.233333,9.543860,9.700328,9.686000,9.643396
1755,29.250000,9.543860,9.700328,9.686000,9.643396
1756,29.266667,9.543860,9.700328,9.686000,9.643396
1757,29.283333,9.543860,9.700328,9.686000,9.643396
1758,29.300000,9.543860,9.700328,9.686000,9.643396
1759,29.316667,9.543860,9.700328,9.686000,9.643396
1760,29.333333,9.543860,9.700328,9.686000,9.643396
1761,29.350000,9.543860,9.700328,9.686000,9.643396
1762,29.366667,9.543860,9.700328,9.686000,9.643396
1763,29.383333,9.543860,9.700328,9.686000,9.643396
1764,29.400000,9.543860,9.700328,9.686000,9.643396
1765,29.416667,9.543860,9.700328,9.686000,9.643396
1766,29.433333,9.543860,9.700328,9.686000,9.643396
1767,29.450000,9.543860,9.700328,9.686000,9.643396
1768,29.466667,9.543860,9.700328,9.686000,9.643396
1769,29.483333,9.543860,9.700328,9.686000,9.643396
1770,29.500000,9.543860,9.700328,9.686000,9.643396
1771,29.516667,9.543860,9.700328,9.686000,9.643396
1772,29.533333,9.543860,9.700328,9.686000,9.643396
1773,29.550000,9.543860,9.700328,9.686000,9.643396
1774,29.566667,9.543860,9.700328,9.686000,9.643396
1775,29.583333,9.543860,9.700328,9.686000,9.643396
1776,29.600000,9.543860,9.700328,9.686000,9.643396
1777,29.616667,9.543860,9.700328,9.686000,9.643396
1778,29.633333,9.543860,9.700328,9.686000,9.643396
1779,29.650000,9.543860,9.700328,9.686000,9.643396
1780,29.666667,9.543860,9.700328,9.686000,9.643396
1781,29.683333,9.543860,9.700328,9.686000,9.643396
1782,29.700000,9.543860,9.700328,9.686000,9.643396
1783,29.716667,9.543860,9.700328,9.686000,9.643396
1784,29.733333,9.543860,9.700328,9.686000,9.643396
1785,29.750000,9.543860,9.700328,9.686000,9.643396
1786,29.766667,9.543860,9.700328,9.686000,9.643396
1787,29.783333,9.543860,9.700328,9.686000,9.643396
1788,29.800000,9.543860,9.700328,9.686000,9.643396
1789,29.816667,9.543860,9.700328,9.686000,9.643396
1790,29.833333,9.543860,9.700328,9.686000,9.643396
1791,29.850000,9.543860,9.700328,9.686000,9.643396
1792,29.866667,9.543860,9.700328,9.686000,9.643396
1793,29.883333,9.543860,9.700328,9.686000,9.643396
1794,29.900000,9.543860,9.700328,9.686000,9.643396
1795,29.916667,9.543860,9.700328,9.686000,9.643396
1796,29.933333,9.543860,9.700328,9.686000,9.643396
1797,29.950000,9.543860,9.700328,9.686000,9.643396
1798,29.966667,9.543860,9.700328,9.686000,9.643396
1799,29.983333,9.543860,9.700328,9.686000,9.643396
1800,30.000000,9.543860,9.700328,9.686000,9.643396
