time_seconds,time_minutes,output_run1_avg,output_run2_avg,output_run3_avg,final_avg
1303,21.716667,1.880989,1.880989,1.880989,1.880989
1304,21.733333,1.880989,1.880989,1.880989,1.880989
1305,21.750000,1.880989,1.880989,1.880989,1.880989
1306,21.766667,1.880989,1.880989,1.880989,1.880989
1307,21.783333,1.880989,1.880989,1.880989,1.880989
1308,21.800000,1.880989,1.880989,1.880989,1.880989
1309,21.816667,1.880989,1.880989,1.880989,1.880989
1310,21.833333,1.880989,1.880989,1.880989,1.880989
1311,21.850000,1.880989,1.880989,1.880989,1.880989
1312,21.866667,1.880989,1.880989,1.880989,1.880989
1313,21.883333,1.880989,1.880989,1.880989,1.880989
1314,21.900000,1.880989,1.880989,1.880989,1.880989
1315,21.916667,1.880989,1.880989,1.880989,1.880989
1316,21.933333,1.880989,1.880989,1.880989,1.880989
1317,21.950000,1.880989,1.880989,1.880989,1.880989
1318,21.966667,1.880989,1.880989,1.880989,1.880989
1319,21.983333,1.880989,1.880989,1.880989,1.880989
1320,22.000000,1.880989,1.880989,1.880989,1.880989
1321,22.016667,1.880989,1.880989,1.880989,1.880989
1322,22.033333,1.880989,1.880989,1.880989,1.880989
1323,22.050000,1.880989,1.880989,1.880989,1.880989
1324,22.066667,1.880989,1.880989,1.880989,1.880989
1325,22.083333,1.880989,1.880989,1.880989,1.880989
1326,22.100000,1.880989,1.880989,1.880989,1.880989
1327,22.116667,1.880989,1.880989,1.880989,1.880989
1328,22.133333,1.880989,1.880989,1.880989,1.880989
1329,22.150000,1.880989,1.880989,1.880989,1.880989
1330,22.166667,1.880989,1.880989,1.880989,1.880989
1331,22.183333,1.880989,1.880989,1.880989,1.880989
1332,22.200000,1.880989,1.880989,1.880989,1.880989
1333,22.216667,1.880989,1.880989,1.880989,1.880989
1334,22.233333,1.880989,1.880989,1.880989,1.880989
1335,22.250000,1.880989,1.880989,1.880989,1.880989
1336,22.266667,1.880989,1.880989,1.880989,1.880989
1337,22.283333,1.880989,1.880989,1.880989,1.880989
1338,22.300000,1.880989,1.880989,1.880989,1.880989
1339,22.316667,1.880989,1.880989,1.880989,1.880989
1340,22.333333,1.880989,1.880989,1.880989,1.880989
1341,22.350000,1.880989,1.880989,1.880989,1.880989
1342,22.366667,1.880989,1.880989,1.880989,1.880989
1343,22.383333,1.880989,1.880989,1.880989,1.880989
1344,22.400000,1.880989,1.880989,1.880989,1.880989
1345,22.416667,1.880989,1.880989,1.880989,1.880989
1346,22.433333,1.880989,1.880989,1.880989,1.880989
1347,22.450000,1.880989,1.880989,1.880989,1.880989
1348,22.466667,1.880989,1.880989,1.880989,1.880989
1349,22.483333,1.880989,1.880989,1.880989,1.880989
1350,22.500000,1.880989,1.880989,1.880989,1.880989
1351,22.516667,1.880989,1.880989,1.880989,1.880989
1352,22.533333,1.880989,1.880989,1.880989,1.880989
1353,22.550000,1.880989,1.880989,1.880989,1.880989
1354,22.566667,1.880989,1.880989,1.880989,1.880989
1355,22.583333,1.880989,1.880989,1.880989,1.880989
1356,22.600000,1.880989,1.880989,1.880989,1.880989
1357,22.616667,1.880989,1.880989,1.880989,1.880989
1358,22.633333,1.880989,1.880989,1.880989,1.880989
1359,22.650000,1.880989,1.880989,1.880989,1.880989
1360,22.666667,1.880989,1.880989,1.880989,1.880989
1361,22.683333,1.880989,1.880989,1.880989,1.880989
1362,22.700000,1.880989,1.880989,1.880989,1.880989
1363,22.716667,1.880989,1.880989,1.880989,1.880989
1364,22.733333,1.880989,1.880989,1.880989,1.880989
1365,22.750000,1.880989,1.880989,1.880989,1.880989
1366,22.766667,1.880989,1.880989,1.880989,1.880989
1367,22.783333,1.880989,1.880989,1.880989,1.880989
1368,22.800000,1.880989,1.880989,1.880989,1.880989
1369,22.816667,1.880989,1.880989,1.880989,1.880989
1370,22.833333,1.880989,1.880989,1.880989,1.880989
1371,22.850000,1.880989,1.880989,1.880989,1.880989
1372,22.866667,1.880989,1.880989,1.880989,1.880989
1373,22.883333,1.880989,1.880989,1.880989,1.880989
1374,22.900000,1.880989,1.880989,1.880989,1.880989
1375,22.916667,1.880989,1.880989,1.880989,1.880989
1376,22.933333,1.880989,1.880989,1.880989,1.880989
1377,22.950000,1.880989,1.880989,1.880989,1.880989
1378,22.966667,1.880989,1.880989,1.880989,1.880989
1379,22.983333,1.880989,1.880989,1.880989,1.880989
1380,23.000000,1.880989,1.880989,1.880989,1.880989
1381,23.016667,1.880989,1.880989,1.880989,1.880989
1382,23.033333,1.880989,1.880989,1.880989,1.880989
1383,23.050000,1.880989,1.880989,1.880989,1.880989
1384,23.066667,1.880989,1.880989,1.880989,1.880989
1385,23.083333,1.880989,1.880989,1.880989,1.880989
1386,23.100000,1.880989,1.880989,1.880989,1.880989
1387,23.116667,1.880989,1.880989,1.880989,1.880989
1388,23.133333,1.880989,1.880989,1.880989,1.880989
1389,23.150000,1.880989,1.880989,1.880989,1.880989
1390,23.166667,1.880989,1.880989,1.880989,1.880989
1391,23.183333,1.880989,1.880989,1.880989,1.880989
1392,23.200000,1.880989,1.880989,1.880989,1.880989
1393,23.216667,1.880989,1.880989,1.880989,1.880989
1394,23.233333,1.880989,1.880989,1.880989,1.880989
1395,23.250000,1.880989,1.880989,1.880989,1.880989
1396,23.266667,1.880989,1.880989,1.880989,1.880989
1397,23.283333,1.880989,1.880989,1.880989,1.880989
1398,23.300000,1.880989,1.880989,1.880989,1.880989
1399,23.316667,1.880989,1.880989,1.880989,1.880989
